,Year,Month,UniqueCarrier,ArrDelay,DepDelay,Count
650,1997,4,CO,0.0,0.0,33929
651,1997,4,DL,3.0,1.0,75374
652,1997,4,HP,3.0,0.0,17069
653,1997,4,NW,0.0,-1.0,44437
654,1997,4,TW,-3.0,0.0,22596
655,1997,4,UA,-1.0,1.0,61231
656,1997,4,US,0.0,0.0,60552
657,1997,4,WN,0.0,0.0,65158
658,1997,5,AA,-3.0,-1.0,56489
659,1997,5,AS,1.0,0.0,12407
660,1997,5,CO,0.0,0.0,33832
661,1997,5,DL,2.0,1.0,77815
662,1997,5,HP,2.0,0.0,17597
663,1997,5,NW,0.0,-1.0,44780
664,1997,5,TW,-4.0,0.0,23058
665,1997,5,UA,0.0,0.0,62700
666,1997,5,US,-1.0,0.0,61956
667,1997,5,WN,0.0,0.0,66727
668,1997,6,AA,-1.0,0.0,55109
669,1997,6,AS,3.0,0.0,12498
670,1997,6,CO,1.0,1.0,33436
671,1997,6,DL,6.0,3.0,76302
672,1997,6,HP,2.0,0.0,17111
673,1997,6,NW,0.0,0.0,44873
674,1997,6,TW,-1.0,0.0,22924
675,1997,6,UA,3.0,2.0,62419
676,1997,6,US,1.0,1.0,60211
677,1997,6,WN,0.0,0.0,65854
678,1997,7,AA,-3.0,0.0,56908
679,1997,7,AS,5.0,0.0,13847
680,1997,7,CO,0.0,0.0,34863
681,1997,7,DL,5.0,2.0,78806
682,1997,7,HP,2.0,0.0,17850
683,1997,7,NW,0.0,-1.0,46599
684,1997,7,TW,-1.0,0.0,23966
685,1997,7,UA,3.0,2.0,64515
686,1997,7,US,1.0,0.0,61718
687,1997,7,WN,0.0,0.0,67699
688,1997,8,AA,-4.0,-1.0,57075
689,1997,8,AS,6.0,0.0,13953
690,1997,8,CO,0.0,0.0,34574
691,1997,8,DL,3.0,1.0,78825
692,1997,8,HP,3.0,0.0,17703
693,1997,8,NW,0.0,0.0,46550
694,1997,8,TW,0.0,0.0,23848
695,1997,8,UA,3.0,2.0,64347
696,1997,8,US,1.0,0.0,61648
697,1997,8,WN,0.0,0.0,68085
698,1997,9,AA,-6.0,-2.0,54140
699,1997,9,AS,4.0,0.0,12448
700,1997,9,CO,-1.0,-1.0,32392
701,1997,9,DL,0.0,0.0,76007
702,1997,9,HP,0.0,-1.0,16781
703,1997,9,NW,-1.0,-1.0,43334
704,1997,9,TW,-4.0,-1.0,22982
705,1997,9,UA,0.0,0.0,61772
706,1997,9,US,-2.0,-1.0,57663
707,1997,9,WN,-1.0,0.0,66912
708,1997,10,AA,-2.0,-1.0,55995
709,1997,10,AS,4.0,0.0,12159
710,1997,10,CO,1.0,-1.0,33742
711,1997,10,DL,1.0,0.0,78518
712,1997,10,HP,2.0,0.0,17278
713,1997,10,NW,-1.0,-1.0,45175
714,1997,10,TW,-2.0,-1.0,23831
715,1997,10,UA,1.0,1.0,63758
716,1997,10,US,-1.0,-1.0,59354
717,1997,10,WN,0.0,0.0,69437
718,1997,11,AA,-2.0,-1.0,52923
719,1997,11,AS,4.0,0.0,11581
720,1997,11,CO,1.0,-1.0,31780
721,1997,11,DL,3.0,0.0,75166
722,1997,11,HP,3.0,0.0,16638
723,1997,11,NW,0.0,-1.0,42611
724,1997,11,TW,-1.0,0.0,22150
725,1997,11,UA,-1.0,1.0,58823
726,1997,11,US,1.0,0.0,56059
727,1997,11,WN,0.0,0.0,64994
728,1997,12,AA,-1.0,0.0,55265
729,1997,12,AS,8.0,0.0,12199
730,1997,12,CO,2.0,0.0,33573
731,1997,12,DL,4.0,1.0,78128
732,1997,12,HP,5.0,0.0,17014
733,1997,12,NW,2.0,0.0,44919
734,1997,12,TW,3.0,0.0,23455
735,1997,12,UA,2.0,2.0,61152
736,1997,12,US,2.0,0.0,57998
737,1997,12,WN,2.0,0.0,67201
738,1993,1,AA,1.0,1.0,67125
739,1993,1,AS,2.0,0.0,8094
740,1993,1,CO,0.0,0.0,35559
741,1993,1,DL,5.0,3.0,76878
742,1993,1,HP,2.0,0.0,14849
743,1993,1,NW,-1.0,-1.0,39822
744,1993,1,TW,-2.0,0.0,19447
745,1993,1,UA,2.0,0.0,52511
746,1993,1,US,-1.0,1.0,71282
747,1993,1,WN,0.0,0.0,37188
748,1993,2,AA,0.0,1.0,61307
749,1993,2,AS,0.0,0.0,6056
750,1993,2,CO,1.0,0.0,32504
751,1993,2,DL,6.0,3.0,70030
752,1993,2,HP,0.0,0.0,13496
753,1993,2,NW,-1.0,-1.0,36264
754,1993,2,TW,0.0,0.0,17706
755,1993,2,UA,2.0,0.0,48456
756,1993,2,US,0.0,2.0,63671
757,1993,2,WN,0.0,0.0,34460
758,1993,3,AA,3.0,1.0,68863
759,1993,3,AS,0.0,0.0,7416
760,1993,3,CO,2.0,0.0,36233
761,1993,3,DL,6.0,4.0,77582
762,1993,3,HP,2.0,0.0,15033
763,1993,3,NW,0.0,-1.0,40153
764,1993,3,TW,1.0,0.0,20092
765,1993,3,UA,3.0,1.0,56264
766,1993,3,US,1.0,2.0,71292
767,1993,3,WN,0.0,0.0,40052
768,1993,4,AA,2.0,0.0,66602
769,1993,4,AS,2.0,0.0,7177
770,1993,4,CO,0.0,0.0,34664
771,1993,4,DL,4.0,2.0,75527
772,1993,4,HP,1.0,0.0,14544
773,1993,4,NW,-2.0,-1.0,39239
774,1993,4,TW,-2.0,0.0,19625
775,1993,4,UA,0.0,0.0,54576
776,1993,4,US,-1.0,1.0,69010
777,1993,4,WN,0.0,0.0,39087
778,1993,5,AA,1.0,0.0,69074
779,1993,5,AS,2.0,0.0,7533
780,1993,5,CO,-2.0,0.0,35044
781,1993,5,DL,3.0,1.0,76418
782,1993,5,HP,1.0,0.0,14833
783,1993,5,NW,-3.0,-2.0,40304
784,1993,5,TW,-3.0,0.0,20423
785,1993,5,UA,-1.0,0.0,55520
786,1993,5,US,-2.0,0.0,70323
787,1993,5,WN,-1.0,0.0,40713
788,1993,6,AA,2.0,0.0,66844
789,1993,6,AS,2.0,0.0,8990
790,1993,6,CO,-1.0,0.0,34436
791,1993,6,DL,4.0,2.0,75012
792,1993,6,HP,2.0,0.0,14506
793,1993,6,NW,-2.0,-1.0,39639
794,1993,6,TW,-2.0,0.0,20079
795,1993,6,UA,1.0,0.0,55611
796,1993,6,US,-2.0,1.0,68532
797,1993,6,WN,-1.0,0.0,40950
798,1993,7,AA,0.0,0.0,66765
799,1993,7,AS,2.0,0.0,9950
800,1993,7,CO,-3.0,0.0,36387
801,1993,7,DL,3.0,2.0,76453
802,1993,7,HP,0.0,0.0,14952
803,1993,7,NW,-3.0,-2.0,40836
804,1993,7,TW,-2.0,0.0,21000
805,1993,7,UA,0.0,0.0,57895
806,1993,7,US,-2.0,1.0,69820
807,1993,7,WN,-2.0,0.0,42211
808,1993,8,AA,0.0,0.0,66895
809,1993,8,AS,2.0,0.0,9929
810,1993,8,CO,-2.0,0.0,36393
811,1993,8,DL,4.0,2.0,77151
812,1993,8,HP,1.0,0.0,15024
813,1993,8,NW,-2.0,-1.0,41061
814,1993,8,TW,-1.0,0.0,21733
815,1993,8,UA,0.0,0.0,59281
816,1993,8,US,-1.0,1.0,70803
817,1993,8,WN,-2.0,0.0,43475
818,1993,9,AA,-1.0,0.0,63622
819,1993,9,AS,2.0,0.0,8332
820,1993,9,CO,0.0,0.0,32958
821,1993,9,DL,3.0,2.0,73054
822,1993,9,HP,-1.0,0.0,14494
823,1993,9,NW,-3.0,-2.0,38959
824,1993,9,TW,-1.0,0.0,20942
825,1993,9,UA,-1.0,0.0,53121
826,1993,9,US,0.0,1.0,68210
827,1993,9,WN,-2.0,0.0,42665
828,1993,10,AA,0.0,0.0,64781
829,1993,10,AS,3.0,0.0,8257
830,1993,10,CO,0.0,0.0,35132
831,1993,10,DL,4.0,2.0,75134
832,1993,10,HP,0.0,0.0,15076
833,1993,10,NW,-3.0,-2.0,40024
834,1993,10,TW,-1.0,0.0,21635
835,1993,10,UA,-1.0,0.0,53729
836,1993,10,US,0.0,1.0,70785
837,1993,10,WN,0.0,0.0,43923
838,1993,11,AA,-1.0,0.0,61089
839,1993,11,AS,4.0,0.0,8184
840,1993,11,CO,0.0,0.0,33921
841,1993,11,DL,3.0,2.0,71219
842,1993,11,HP,2.0,0.0,14612
843,1993,11,NW,-3.0,-1.0,38418
844,1993,11,TW,0.0,0.0,20518
845,1993,11,UA,1.0,1.0,50076
846,1993,11,US,1.0,1.0,68428
847,1993,11,WN,-1.0,0.0,41435
848,1993,12,AA,0.0,0.0,63729
849,1993,12,AS,7.0,0.0,8513
850,1993,12,CO,1.0,0.0,36329
851,1993,12,DL,4.0,2.0,74438
852,1993,12,HP,3.0,0.0,15337
853,1993,12,NW,-2.0,-1.0,40112
854,1993,12,TW,1.0,0.0,21582
855,1993,12,UA,3.0,1.0,52046
856,1993,12,US,3.0,2.0,70975
857,1993,12,WN,0.0,0.0,42173
858,1992,1,AA,1.0,0.0,65069
859,1992,1,AS,0.0,0.0,8278
860,1992,1,CO,1.0,0.0,36105
861,1992,1,DL,3.0,2.0,78384
862,1992,1,HP,-1.0,0.0,17015
863,1992,1,NW,-1.0,-1.0,39045
864,1992,1,TW,0.0,0.0,20150
865,1992,1,UA,-1.0,0.0,53312
866,1992,1,US,0.0,1.0,74697
867,1992,1,WN,-2.0,0.0,33403
868,1992,2,AA,0.0,0.0,59845
869,1992,2,AS,1.0,0.0,7456
870,1992,2,CO,1.0,0.0,32761
871,1992,2,DL,3.0,1.0,73522
872,1992,2,HP,-1.0,0.0,15958
873,1992,2,NW,-1.0,-1.0,36510
874,1992,2,TW,-1.0,0.0,19254
875,1992,2,UA,-1.0,0.0,49576
876,1992,2,US,1.0,1.0,70682
877,1992,2,WN,-2.0,0.0,30905
878,1992,3,AA,-1.0,0.0,64025
879,1992,3,AS,1.0,0.0,8091
880,1992,3,CO,3.0,0.0,35453
881,1992,3,DL,4.0,2.0,78838
882,1992,3,HP,-1.0,0.0,17379
883,1992,3,NW,-2.0,-1.0,38969
884,1992,3,TW,-1.0,0.0,21230
885,1992,3,UA,0.0,0.0,52688
886,1992,3,US,1.0,1.0,75986
887,1992,3,WN,-1.0,0.0,34192
888,1992,4,AA,-1.0,0.0,63387
889,1992,4,AS,0.0,0.0,7968
890,1992,4,CO,0.0,0.0,34118
891,1992,4,DL,2.0,1.0,76580
892,1992,4,HP,-2.0,0.0,16700
893,1992,4,NW,-4.0,-1.0,38328
894,1992,4,TW,-2.0,0.0,20364
895,1992,4,UA,-2.0,0.0,51415
896,1992,4,US,0.0,1.0,73875
897,1992,4,WN,-3.0,0.0,33536
898,1992,5,AA,-1.0,0.0,65667
899,1992,5,AS,0.0,0.0,8664
900,1992,5,CO,1.0,0.0,33876
901,1992,5,DL,2.0,1.0,77957
902,1992,5,HP,-2.0,0.0,17044
903,1992,5,NW,-5.0,-1.0,39400
904,1992,5,TW,-2.0,0.0,20638
905,1992,5,UA,-1.0,0.0,52223
906,1992,5,US,2.0,1.0,76173
907,1992,5,WN,-3.0,0.0,33916
908,1992,6,AA,2.0,1.0,64554
909,1992,6,AS,1.0,0.0,9478
910,1992,6,CO,3.0,0.0,35150
911,1992,6,DL,4.0,3.0,75447
912,1992,6,HP,0.0,0.0,17554
913,1992,6,NW,-2.0,-1.0,39601
914,1992,6,TW,1.0,0.0,20970
915,1992,6,UA,1.0,0.0,53122
916,1992,6,US,4.0,2.0,73959
917,1992,6,WN,-2.0,0.0,35675
918,1992,7,AA,2.0,1.0,66517
919,1992,7,AS,1.0,0.0,10170
920,1992,7,CO,1.0,0.0,36734
921,1992,7,DL,4.0,3.0,77307
922,1992,7,HP,0.0,0.0,18027
923,1992,7,NW,1.0,-1.0,40754
924,1992,7,TW,2.0,0.0,21406
925,1992,7,UA,2.0,0.0,55199
926,1992,7,US,4.0,2.0,76502
927,1992,7,WN,-2.0,0.0,37594
928,1992,8,AA,2.0,1.0,67724
929,1992,8,AS,3.0,0.0,9926
930,1992,8,CO,2.0,0.0,36403
931,1992,8,DL,4.0,3.0,77952
932,1992,8,HP,0.0,0.0,17421
933,1992,8,NW,0.0,-1.0,41286
934,1992,8,TW,2.0,0.0,21883
935,1992,8,UA,1.0,0.0,56133
936,1992,8,US,4.0,2.0,75852
937,1992,8,WN,-2.0,0.0,37551
938,1992,9,AA,0.0,0.0,65739
939,1992,9,AS,1.0,0.0,8381
940,1992,9,CO,-2.0,0.0,34964
941,1992,9,DL,2.0,2.0,74598
942,1992,9,HP,-2.0,0.0,16004
943,1992,9,NW,-1.0,-2.0,39820
944,1992,9,TW,-1.0,0.0,20825
945,1992,9,UA,-1.0,0.0,53159
946,1992,9,US,1.0,1.0,72582
947,1992,9,WN,-2.0,0.0,36502
948,1992,10,AA,-1.0,0.0,68129
949,1992,10,AS,0.0,0.0,8007
950,1992,10,CO,-1.0,0.0,36155
951,1992,10,DL,2.0,1.0,77216
952,1992,10,HP,-1.0,0.0,15730
953,1992,10,NW,-2.0,-2.0,41058
954,1992,10,TW,-4.0,0.0,21211
955,1992,10,UA,-1.0,0.0,55297
956,1992,10,US,0.0,1.0,74989
957,1992,10,WN,-2.0,0.0,37898
958,1992,11,AA,1.0,0.0,64029
959,1992,11,AS,0.0,0.0,7645
960,1992,11,CO,2.0,0.0,34421
961,1992,11,DL,3.0,2.0,72849
962,1992,11,HP,0.0,0.0,14896
963,1992,11,NW,-2.0,-1.0,39321
964,1992,11,TW,-2.0,0.0,18627
965,1992,11,UA,0.0,0.0,52637
966,1992,11,US,1.0,1.0,69145
967,1992,11,WN,-2.0,0.0,35696
968,1992,12,AA,3.0,1.0,67686
969,1992,12,AS,5.0,0.0,8143
970,1992,12,CO,4.0,1.0,35834
971,1992,12,DL,6.0,4.0,75943
972,1992,12,HP,2.0,0.0,15338
973,1992,12,NW,0.0,-1.0,40839
974,1992,12,TW,0.0,0.0,19891
975,1992,12,UA,3.0,1.0,54588
976,1992,12,US,2.0,2.0,71863
977,1992,12,WN,0.0,0.0,36044
978,1998,1,AA,-4.0,0.0,55773
979,1998,1,AS,5.0,0.0,11878
980,1998,1,CO,2.0,-1.0,33155
981,1998,1,DL,2.0,0.0,78523
982,1998,1,HP,3.0,0.0,17037
983,1998,1,NW,2.0,0.0,45189
984,1998,1,TW,1.0,0.0,23215
985,1998,1,UA,2.0,1.0,61805
986,1998,1,US,-1.0,-1.0,57955
987,1998,1,WN,0.0,0.0,67471
988,1998,2,AA,-4.0,-1.0,50294
989,1998,2,AS,7.0,0.0,10922
990,1998,2,CO,4.0,0.0,30429
991,1998,2,DL,2.0,0.0,71101
992,1998,2,HP,7.0,0.0,15553
993,1998,2,NW,-1.0,-1.0,41023
994,1998,2,TW,-1.0,0.0,21442
995,1998,2,UA,1.0,1.0,56832
996,1998,2,US,-1.0,-1.0,53188
997,1998,2,WN,2.0,0.0,62048
998,1998,3,AA,-3.0,0.0,55784
999,1998,3,AS,4.0,0.0,12479
1000,1998,3,CO,3.0,0.0,34252
1001,1998,3,DL,2.0,1.0,78906
1002,1998,3,HP,6.0,0.0,17249
1003,1998,3,NW,1.0,0.0,45592
1004,1998,3,TW,2.0,0.0,23814
1005,1998,3,UA,1.0,1.0,63552
1006,1998,3,US,-1.0,-1.0,59334
1007,1998,3,WN,1.0,0.0,68741
1008,1998,4,AA,-4.0,0.0,53599
1009,1998,4,AS,4.0,0.0,12088
1010,1998,4,CO,1.0,0.0,33224
1011,1998,4,DL,2.0,0.0,75726
1012,1998,4,HP,3.0,0.0,16619
1013,1998,4,NW,0.0,0.0,43721
1014,1998,4,TW,0.0,0.0,22859
1015,1998,4,UA,0.0,1.0,60618
1016,1998,4,US,-1.0,-1.0,57401
1017,1998,4,WN,0.0,0.0,66789
1018,1998,5,AA,-3.0,0.0,54495
1019,1998,5,AS,6.0,0.0,12598
1020,1998,5,CO,0.0,-1.0,33581
1021,1998,5,DL,1.0,0.0,77937
1022,1998,5,HP,4.0,0.0,17314
1023,1998,5,NW,-1.0,0.0,42518
1024,1998,5,TW,0.0,0.0,22848
1025,1998,5,UA,3.0,2.0,61950
1026,1998,5,US,-1.0,0.0,58184
1027,1998,5,WN,0.0,0.0,67868
1028,1998,6,AA,0.0,0.0,53726
1029,1998,6,AS,6.0,0.0,13156
1030,1998,6,CO,1.0,0.0,33284
1031,1998,6,DL,1.0,1.0,75432
1032,1998,6,HP,6.0,0.0,16988
1033,1998,6,NW,6.0,3.0,43090
1034,1998,6,TW,4.0,0.0,23112
1035,1998,6,UA,5.0,3.0,62362
1036,1998,6,US,4.0,2.0,57658
1037,1998,6,WN,0.0,0.0,67619
1038,1998,7,AA,-2.0,0.0,55836
1039,1998,7,AS,4.0,0.0,14049
1040,1998,7,CO,-1.0,-1.0,34380
1041,1998,7,DL,-1.0,0.0,77521
1042,1998,7,HP,6.0,0.0,17474
1043,1998,7,NW,-1.0,0.0,45481
1044,1998,7,TW,-1.0,0.0,23516
1045,1998,7,UA,2.0,1.0,65032
1046,1998,7,US,-1.0,0.0,59267
1047,1998,7,WN,0.0,0.0,69873
1048,1998,8,AA,-1.0,0.0,56149
1049,1998,8,AS,4.0,0.0,14168
1050,1998,8,CO,0.0,0.0,34225
1051,1998,8,DL,-1.0,0.0,78104
1052,1998,8,HP,6.0,0.0,17526
1053,1998,8,NW,0.0,0.0,45972
1054,1998,8,TW,-2.0,0.0,23503
1055,1998,8,UA,1.0,1.0,65971
1056,1998,8,US,-1.0,0.0,59694
1057,1998,8,WN,0.0,0.0,70598
1058,1998,9,AA,-3.0,-1.0,54014
1059,1998,9,AS,3.0,0.0,13119
1060,1998,9,CO,-4.0,-1.0,32481
1061,1998,9,DL,-3.0,0.0,74840
1062,1998,9,HP,4.0,0.0,16634
1063,1998,9,NW,-7.0,-2.0,43142
1064,1998,9,TW,-4.0,-1.0,22054
1065,1998,9,UA,0.0,0.0,62296
1066,1998,9,US,-3.0,-2.0,57475
1067,1998,9,WN,0.0,0.0,67846
1068,1998,10,AA,-1.0,0.0,56047
1069,1998,10,AS,4.0,0.0,12912
1070,1998,10,CO,-4.0,-1.0,33779
1071,1998,10,DL,-2.0,0.0,76145
1072,1998,10,HP,5.0,0.0,17249
1073,1998,10,NW,-5.0,-2.0,44510
1074,1998,10,TW,-4.0,-1.0,22967
1075,1998,10,UA,1.0,0.0,64680
1076,1998,10,US,-2.0,-1.0,59446
1077,1998,10,WN,0.0,0.0,70219
1078,1998,11,AA,-3.0,-1.0,53280
1079,1998,11,AS,5.0,0.0,12114
1080,1998,11,CO,-4.0,-1.0,32464
1081,1998,11,DL,-2.0,0.0,73552
1082,1998,11,HP,4.0,0.0,16378
1083,1998,11,NW,-6.0,-2.0,42782
1084,1998,11,TW,-4.0,-1.0,21757
1085,1998,11,UA,-2.0,0.0,60469
1086,1998,11,US,-2.0,-1.0,57073
1087,1998,11,WN,0.0,0.0,66659
1088,1998,12,AA,-2.0,0.0,54922
1089,1998,12,AS,11.0,5.0,12737
1090,1998,12,CO,-3.0,-1.0,34019
1091,1998,12,DL,0.0,0.0,77308
1092,1998,12,HP,8.0,0.0,17050
1093,1998,12,NW,-4.0,-2.0,44492
1094,1998,12,TW,-1.0,0.0,22986
1095,1998,12,UA,1.0,1.0,62892
1096,1998,12,US,6.0,4.0,59355
1097,1998,12,WN,2.0,0.0,69338
1098,1995,1,AA,2.0,1.0,61741
1099,1995,1,AS,5.0,0.0,10574
1100,1995,1,CO,2.0,0.0,42354
1101,1995,1,DL,2.0,2.0,76730
1102,1995,1,HP,5.0,0.0,15937
1103,1995,1,NW,-1.0,-1.0,43155
1104,1995,1,TW,7.0,1.0,22511
1105,1995,1,UA,0.0,2.0,60375
1106,1995,1,US,2.0,2.0,74679
1107,1995,1,WN,4.0,0.0,56877
1108,1995,2,AA,1.0,0.0,55228
1109,1995,2,AS,4.0,0.0,9593
1110,1995,2,CO,0.0,0.0,36514
1111,1995,2,DL,2.0,2.0,69433
1112,1995,2,HP,3.0,0.0,14459
1113,1995,2,NW,-2.0,-1.0,39359
1114,1995,2,TW,1.0,0.0,20119
1115,1995,2,UA,-2.0,1.0,55215
1116,1995,2,US,2.0,2.0,66574
1117,1995,2,WN,0.0,0.0,51818
1118,1995,3,AA,3.0,1.0,60504
1119,1995,3,AS,4.0,0.0,10835
1120,1995,3,CO,-1.0,0.0,37862
1121,1995,3,DL,1.0,2.0,76863
1122,1995,3,HP,4.0,0.0,16340
1123,1995,3,NW,-2.0,-1.0,44502
1124,1995,3,TW,0.0,0.0,22556
1125,1995,3,UA,-1.0,2.0,62259
1126,1995,3,US,0.0,2.0,71981
1127,1995,3,WN,2.0,0.0,57801
1128,1995,4,AA,2.0,0.0,57768
1129,1995,4,AS,3.0,0.0,10463
1130,1995,4,CO,-1.0,0.0,35917
1131,1995,4,DL,1.0,2.0,74196
1132,1995,4,HP,3.0,0.0,15750
1133,1995,4,NW,-2.0,-1.0,42404
1134,1995,4,TW,2.0,0.0,21795
1135,1995,4,UA,-2.0,1.0,59761
1136,1995,4,US,1.0,2.0,67667
1137,1995,4,WN,0.0,0.0,55353
1138,1995,5,AA,1.0,0.0,58040
1139,1995,5,AS,0.0,0.0,11037
1140,1995,5,CO,1.0,0.0,35637
1141,1995,5,DL,2.0,2.0,74200
1142,1995,5,HP,3.0,0.0,16390
1143,1995,5,NW,-1.0,-1.0,43605
1144,1995,5,TW,4.0,0.0,22113
1145,1995,5,UA,0.0,1.0,61891
1146,1995,5,US,0.0,1.0,66785
1147,1995,5,WN,0.0,0.0,58643
1148,1995,6,AA,1.0,0.0,56018
1149,1995,6,AS,7.0,0.0,12351
1150,1995,6,CO,7.0,2.0,35041
1151,1995,6,DL,3.0,3.0,72818
1152,1995,6,HP,4.0,0.0,16092
1153,1995,6,NW,0.0,-1.0,43629
1154,1995,6,TW,3.0,0.0,22418
1155,1995,6,UA,2.0,2.0,60832
1156,1995,6,US,2.0,3.0,62777
1157,1995,6,WN,0.0,0.0,57447
1158,1995,7,AA,-1.0,0.0,58067
1159,1995,7,AS,7.0,0.0,12982
1160,1995,7,CO,0.0,0.0,36121
1161,1995,7,DL,2.0,2.0,74403
1162,1995,7,HP,3.0,0.0,16655
1163,1995,7,NW,-1.0,-1.0,44825
1164,1995,7,TW,0.0,0.0,23560
1165,1995,7,UA,0.0,2.0,62262
1166,1995,7,US,1.0,2.0,62875
1167,1995,7,WN,0.0,0.0,58106
1168,1995,8,AA,-1.0,0.0,58688
1169,1995,8,AS,7.0,0.0,12938
1170,1995,8,CO,-1.0,0.0,36729
1171,1995,8,DL,2.0,3.0,75501
1172,1995,8,HP,3.0,0.0,16827
1173,1995,8,NW,0.0,-1.0,45560
1174,1995,8,TW,1.0,0.0,23997
1175,1995,8,UA,1.0,2.0,63096
1176,1995,8,US,1.0,2.0,64062
1177,1995,8,WN,0.0,0.0,60025
1178,1995,9,AA,-3.0,-1.0,55205
1179,1995,9,AS,2.0,0.0,11496
1180,1995,9,CO,-2.0,-1.0,33908
1181,1995,9,DL,2.0,1.0,71461
1182,1995,9,HP,1.0,0.0,16223
1183,1995,9,NW,-3.0,-2.0,42965
1184,1995,9,TW,-2.0,0.0,22647
1185,1995,9,UA,-1.0,1.0,59130
1186,1995,9,US,-1.0,1.0,59157
1187,1995,9,WN,-1.0,0.0,57582
1188,1995,10,AA,-2.0,0.0,57322
1189,1995,10,AS,3.0,0.0,10922
1190,1995,10,CO,-1.0,-1.0,35370
1191,1995,10,DL,4.0,3.0,74602
1192,1995,10,HP,2.0,0.0,16862
1193,1995,10,NW,-2.0,-1.0,44582
1194,1995,10,TW,0.0,0.0,24036
1195,1995,10,UA,1.0,2.0,61462
1196,1995,10,US,1.0,2.0,61523
1197,1995,10,WN,0.0,0.0,61336
1198,1995,11,AA,-2.0,0.0,54021
1199,1995,11,AS,2.0,0.0,10692
1200,1995,11,CO,0.0,0.0,34122
1201,1995,11,DL,4.0,3.0,70481
1202,1995,11,HP,3.0,0.0,16255
1203,1995,11,NW,-2.0,-1.0,42805
1204,1995,11,TW,0.0,0.0,22933
1205,1995,11,UA,1.0,3.0,57926
1206,1995,11,US,2.0,3.0,59505
1207,1995,11,WN,0.0,0.0,58351
1208,1995,12,AA,3.0,1.0,55869
1209,1995,12,AS,5.0,0.0,11241
1210,1995,12,CO,1.0,0.0,34850
1211,1995,12,DL,9.0,5.0,73331
1212,1995,12,HP,4.0,0.0,16718
1213,1995,12,NW,0.0,0.0,44302
1214,1995,12,TW,5.0,2.0,23767
1215,1995,12,UA,4.0,5.0,60598
1216,1995,12,US,5.0,4.0,61250
1217,1995,12,WN,3.0,0.0,59762
1218,2003,1,AA,-7.0,-3.0,66788
1219,2003,1,AS,-5.0,-3.0,12610
1220,2003,1,B6,0.0,2.0,5010
1221,2003,1,CO,-3.0,-3.0,25095
1222,2003,1,DH,-1.0,-1.0,25334
1223,2003,1,DL,-4.0,-1.0,59724
1224,2003,1,EV,-3.0,0.0,24146
1225,2003,1,FL,0.0,-2.0,11738
1226,2003,1,HP,-1.0,-1.0,16505
1227,2003,1,MQ,-4.0,-3.0,36476
1228,2003,1,NW,-5.0,-4.0,41888
1229,2003,1,OO,0.0,0.0,32375
1230,2003,1,TZ,1.0,-3.0,5440
1231,2003,1,UA,-6.0,-3.0,47285
1232,2003,1,US,-4.0,-3.0,35303
1233,2003,1,WN,-3.0,0.0,81593
1234,2003,1,XE,-2.0,-3.0,24799
1235,2003,2,AA,-5.0,-3.0,59308
1236,2003,2,AS,-4.0,-2.0,11397
1237,2003,2,B6,2.0,3.0,4880
1238,2003,2,CO,-1.0,-2.0,23198
1239,2003,2,DH,3.0,0.0,23040
1240,2003,2,DL,-2.0,0.0,52679
1241,2003,2,EV,0.0,0.0,21593
1242,2003,2,FL,0.0,0.0,10705
1243,2003,2,HP,1.0,0.0,14819
1244,2003,2,MQ,-3.0,-2.0,33072
1245,2003,2,NW,-3.0,-3.0,39248
1246,2003,2,OO,0.0,0.0,29661
1247,2003,2,TZ,1.0,-2.0,4935
1248,2003,2,UA,-5.0,-2.0,42618
1249,2003,2,US,-1.0,-2.0,32227
1250,2003,2,WN,0.0,0.0,73706
1251,2003,2,XE,0.0,-2.0,23120
1252,2003,3,AA,-7.0,-4.0,65740
1253,2003,3,AS,-4.0,-3.0,12718
1254,2003,3,B6,0.0,1.0,5680
1255,2003,3,CO,-3.0,-2.0,26885
1256,2003,3,DH,-3.0,-1.0,25708
1257,2003,3,DL,-3.0,-1.0,58230
1258,2003,3,EV,-1.0,0.0,23886
1259,2003,3,FL,0.0,0.0,12054
1260,2003,3,HP,-2.0,-1.0,16712
1261,2003,3,MQ,-6.0,-4.0,36332
1262,2003,3,NW,-4.0,-3.0,45183
1263,2003,3,OO,0.0,0.0,32908
1264,2003,3,TZ,0.0,-2.0,5518
1265,2003,3,UA,-6.0,-3.0,47563
1266,2003,3,US,-4.0,-3.0,36091
1267,2003,3,WN,-2.0,0.0,81016
1268,2003,3,XE,-3.0,-3.0,27118
1269,2003,4,AA,-7.0,-3.0,62977
1270,2003,4,AS,-7.0,-4.0,12612
1271,2003,4,B6,-5.0,0.0,5614
1272,2003,4,CO,-6.0,-3.0,24814
1273,2003,4,DH,-5.0,-2.0,23923
1274,2003,4,DL,-5.0,-1.0,51663
1275,2003,4,EV,-3.0,0.0,23931
1276,2003,4,FL,-5.0,-2.0,11724
1277,2003,4,HP,-4.0,-2.0,16023
1278,2003,4,MQ,-8.0,-4.0,35204
1279,2003,4,NW,-6.0,-4.0,41026
1280,2003,4,OO,-5.0,0.0,30471
1281,2003,4,TZ,-5.0,-4.0,5388
1282,2003,4,UA,-6.0,-3.0,42956
1283,2003,4,US,-3.0,-2.0,33733
1284,2003,4,WN,-3.0,0.0,79110
1285,2003,4,XE,-5.0,-3.0,26134
