Date	Price	Dividend	Earnings	CPI	DateFraction	GS10	RealPrice	RealDividend	RealEarnings	CAPE
2002.11	909.93	15.98	28.41	181.3	2002.87	4.05	1254.61	22.03	39.17	23.35
2002.12	899.18	16.07	27.59	180.9	2002.96	4.03	1242.53	22.21	38.13	23.1
2003.01	895.84	16.12	28.5	181.7	2003.04	4.05	1232.46	22.18	39.21	22.9
2003.02	837.03	16.17	29.41	183.1	2003.12	3.9	1142.75	22.08	40.15	21.21
2003.03	846.63	16.22	30.32	184.2	2003.21	3.81	1148.95	22.01	41.15	21.31
2003.04	890.03	16.2	31.73	183.8	2003.29	3.96	1210.48	22.04	43.15	22.43
2003.05	935.96	16.19	33.14	183.5	2003.37	3.57	1275.03	22.05	45.15	23.59
2003.06	988	16.17	34.55	183.7	2003.46	3.33	1344.46	22	47.02	24.83
2003.07	992.54	16.31	35.89	183.9	2003.54	3.98	1349.16	22.17	48.79	24.87
2003.08	989.53	16.45	37.24	184.6	2003.62	4.45	1339.97	22.28	50.42	24.64
2003.09	1019.44	16.59	38.58	185.2	2003.71	4.27	1376	22.39	52.07	25.24
2003.1	1038.73	16.86	41.97	185	2003.79	4.29	1403.56	22.78	56.71	25.68
2003.11	1049.9	17.12	45.35	184.5	2003.87	4.3	1422.49	23.2	61.45	25.95
2003.12	1080.64	17.39	48.74	184.3	2003.96	4.27	1465.73	23.59	66.11	26.64
2004.01	1132.52	17.6	49.83	185.2	2004.04	4.15	1528.63	23.76	67.25	27.66
2004.02	1143.36	17.81	50.91	186.2	2004.12	4.08	1534.98	23.91	68.35	27.65
2004.03	1123.98	18.02	52	187.4	2004.21	3.83	1499.3	24.04	69.36	26.89
2004.04	1133.36	18.21	53.38	188	2004.29	4.35	1506.98	24.22	70.98	26.9
2004.05	1102.78	18.41	54.77	189.1	2004.37	4.72	1457.79	24.33	72.4	25.9
2004.06	1132.76	18.6	56.15	189.7	2004.46	4.73	1492.69	24.51	73.99	26.4
2004.07	1105.85	18.79	56.69	189.4	2004.54	4.5	1459.54	24.8	74.82	25.7
2004.08	1088.94	18.97	57.23	189.5	2004.62	4.28	1436.46	25.03	75.49	25.17
2004.09	1117.66	19.16	57.77	189.9	2004.71	4.13	1471.24	25.22	76.05	25.67
2004.1	1117.21	19.25	58.03	190.9	2004.79	4.1	1462.94	25.21	75.99	25.41
2004.11	1168.94	19.35	58.29	191	2004.87	4.19	1529.88	25.32	76.29	26.47
2004.12	1199.21	19.44	58.55	190.3	2004.96	4.23	1575.27	25.54	76.91	27.14
2005.01	1181.41	19.7	59.11	190.7	2005.04	4.22	1548.63	25.83	77.48	26.59
2005.02	1199.63	19.97	59.66	191.8	2005.12	4.17	1563.5	26.02	77.76	26.74
2005.03	1194.9	20.23	60.22	193.3	2005.21	4.5	1545.25	26.16	77.88	26.34
2005.04	1164.43	20.46	61.23	194.6	2005.29	4.34	1495.79	26.29	78.66	25.41
2005.05	1178.28	20.7	62.25	194.4	2005.37	4.14	1515.13	26.61	80.04	25.65
2005.06	1202.25	20.93	63.26	194.5	2005.46	4	1545.16	26.9	81.3	26.07
2005.07	1222.24	21.11	64.33	195.4	2005.54	4.18	1563.62	27.01	82.3	26.29
2005.08	1224.27	21.29	65.4	196.4	2005.62	4.26	1558.24	27.1	83.24	26.1
2005.09	1225.92	21.47	66.47	198.8	2005.71	4.2	1541.5	27	83.58	25.73
2005.1	1191.96	21.72	67.59	199.2	2005.79	4.46	1495.79	27.26	84.82	24.88
2005.11	1237.37	21.97	68.71	197.6	2005.87	4.54	1565.35	27.79	86.92	25.93
2005.12	1262.07	22.22	69.83	196.8	2005.96	4.47	1603.09	28.22	88.7	26.44
2006.01	1278.73	22.41	70.78	198.3	2006.04	4.42	1611.96	28.25	89.22	26.47
2006.02	1276.65	22.59	71.72	198.7	2006.12	4.57	1606.1	28.42	90.23	26.25
2006.03	1293.74	22.78	72.67	199.8	2006.21	4.72	1618.64	28.5	90.92	26.33
2006.04	1302.17	23	73.28	201.5	2006.29	4.99	1615.44	28.53	90.91	26.15
2006.05	1290.01	23.22	73.88	202.5	2006.37	5.11	1592.45	28.66	91.21	25.65
2006.06	1253.17	23.44	74.49	202.9	2006.46	5.11	1543.93	28.88	91.77	24.75
2006.07	1260.24	23.66	75.85	203.5	2006.54	5.09	1548.06	29.06	93.17	24.7
2006.08	1287.15	23.88	77.21	203.9	2006.62	4.88	1578.01	29.28	94.66	25.05
2006.09	1317.74	24.1	78.57	202.9	2006.71	4.72	1623.48	29.69	96.8	25.64
2006.1	1363.38	24.36	79.55	201.8	2006.79	4.73	1688.86	30.18	98.54	26.54
2006.11	1388.64	24.62	80.53	201.5	2006.87	4.6	1722.71	30.54	99.9	26.93
2006.12	1416.42	24.88	81.51	201.8	2006.96	4.56	1754.57	30.82	100.97	27.28
2007.01	1424.16	25.08	82.06	202.416	2007.04	4.76	1758.78	30.98	101.34	27.21
2007.02	1444.8	25.29	82.6	203.499	2007.12	4.72	1774.78	31.06	101.47	27.32
2007.03	1406.95	25.49	83.15	205.352	2007.21	4.56	1712.69	31.03	101.22	26.23
2007.04	1463.64	25.72	83.74	206.686	2007.29	4.69	1770.2	31.1	101.28	26.98
2007.05	1511.14	25.94	84.33	207.949	2007.37	4.75	1816.55	31.19	101.37	27.55
2007.06	1514.19	26.17	84.92	208.352	2007.46	5.1	1816.69	31.4	101.89	27.42
2007.07	1520.71	26.44	82.81	208.299	2007.54	5	1824.98	31.73	99.38	27.41
2007.08	1454.62	26.71	80.71	207.917	2007.62	4.67	1748.87	32.11	97.03	26.15
2007.09	1497.12	26.98	78.6	208.49	2007.71	4.52	1795.02	32.35	94.24	26.73
2007.1	1539.66	27.23	74.46	208.936	2007.79	4.53	1842.09	32.58	89.09	27.32
2007.11	1463.39	27.48	70.32	210.177	2007.87	4.15	1740.5	32.68	83.64	25.73
2007.12	1479.22	27.73	66.18	210.036	2007.96	4.1	1760.51	33	78.76	25.96
2008.01	1378.76	27.92	64.25	211.08	2008.04	3.74	1632.83	33.06	76.09	24.02
2008.02	1354.87	28.11	62.32	211.693	2008.12	3.74	1599.89	33.19	73.59	23.5
2008.03	1316.94	28.3	60.39	213.528	2008.21	3.51	1541.74	33.13	70.7	22.61
2008.04	1370.47	28.44	57.38	214.823	2008.29	3.68	1594.73	33.09	66.77	23.36
2008.05	1403.22	28.57	54.38	216.632	2008.37	3.88	1619.21	32.97	62.75	23.7
2008.06	1341.25	28.71	51.37	218.815	2008.46	4.1	1532.26	32.8	58.69	22.42
2008.07	1257.33	28.76	49.56	219.964	2008.54	4.01	1428.88	32.68	56.33	20.91
2008.08	1281.47	28.8	47.76	219.086	2008.62	3.89	1462.15	32.86	54.49	21.4
2008.09	1216.95	28.85	45.95	218.783	2008.71	3.69	1390.46	32.96	52.5	20.36
2008.1	968.8	28.7	35.59	216.573	2008.79	3.81	1118.22	33.12	41.08	16.39
2008.11	883.04	28.54	25.24	212.425	2008.87	3.53	1039.14	33.59	29.7	15.26
2008.12	877.56	28.39	14.88	210.228	2008.96	2.42	1043.48	33.76	17.69	15.38
2009.01	865.58	28.01	12.21	211.143	2009.04	2.52	1024.78	33.17	14.45	15.17
2009.02	805.23	27.64	9.53	212.193	2009.12	2.87	948.61	32.56	11.23	14.12
2009.03	757.13	27.26	6.86	212.709	2009.21	2.82	889.78	32.04	8.06	13.32
2009.04	848.15	26.7	7.08	213.24	2009.29	2.93	994.27	31.3	8.3	14.98
2009.05	902.41	26.15	7.29	213.856	2009.37	3.29	1054.83	30.56	8.53	16
2009.06	926.12	25.59	7.51	215.693	2009.46	3.72	1073.32	29.66	8.7	16.38
2009.07	935.82	25.03	9.19	215.351	2009.54	3.56	1086.29	29.05	10.66	16.69
2009.08	1009.73	24.46	10.86	215.834	2009.62	3.59	1169.46	28.33	12.58	18.09
2009.09	1044.55	23.9	12.54	215.969	2009.71	3.4	1209.03	27.66	14.51	18.83
2009.1	1067.66	23.4	25.35	216.177	2009.79	3.39	1234.59	27.06	29.31	19.36
2009.11	1088.07	22.91	38.16	216.33	2009.87	3.4	1257.3	26.47	44.1	19.81
2009.12	1110.38	22.41	50.97	215.949	2009.96	3.59	1285.34	25.94	59	20.32
2010.01	1123.58	22.24	54.29	216.687	2010.04	3.73	1296.19	25.66	62.63	20.53
2010.02	1089.16	22.07	57.61	216.741	2010.12	3.69	1256.17	25.45	66.44	19.92
2010.03	1152.05	21.9	60.93	217.631	2010.21	3.73	1323.27	25.15	69.99	21
2010.04	1197.32	21.95	62.99	218.009	2010.29	3.85	1372.89	25.16	72.22	21.8
2010.05	1125.06	21.99	65.04	218.178	2010.37	3.42	1289.03	25.2	74.52	20.48
2010.06	1083.36	22.04	67.1	217.965	2010.46	3.2	1242.47	25.28	76.95	19.74
2010.07	1079.8	22.14	68.69	218.011	2010.54	3.01	1238.12	25.39	78.76	19.67
2010.08	1087.28	22.25	70.27	218.312	2010.62	2.7	1244.98	25.47	80.47	19.77
2010.09	1122.08	22.35	71.86	218.439	2010.71	2.65	1284.08	25.58	82.23	20.38
2010.1	1171.58	22.48	73.69	218.711	2010.79	2.54	1339.06	25.69	84.22	21.24
2010.11	1198.89	22.6	75.52	218.803	2010.87	2.76	1369.7	25.82	86.28	21.7
2010.12	1241.53	22.73	77.35	219.179	2010.96	3.29	1415.98	25.92	88.22	22.4
2011.01	1282.62	22.96	78.67	220.223	2011.04	3.39	1455.91	26.07	89.3	22.98
2011.02	1321.12	23.2	79.99	221.309	2011.12	3.58	1492.25	26.2	90.35	23.49
2011.03	1304.49	23.43	81.31	223.467	2011.21	3.41	1459.24	26.21	90.96	22.9
2011.04	1331.51	23.73	82.16	224.906	2011.29	3.46	1479.93	26.38	91.32	23.14
2011.05	1338.31	24.04	83.02	225.964	2011.37	3.17	1480.53	26.59	91.84	23.06
2011.06	1287.29	24.34	83.87	225.722	2011.46	3	1425.61	26.96	92.88	22.1
2011.07	1325.19	24.62	84.91	225.922	2011.54	3	1466.28	27.24	93.95	22.61
2011.08	1185.31	24.9	85.94	226.545	2011.62	2.3	1307.91	27.48	94.83	20.05
2011.09	1173.88	25.18	86.98	226.889	2011.71	1.98	1293.33	27.74	95.83	19.7
2011.1	1207.22	25.6	86.97	226.421	2011.79	2.15	1332.81	28.26	96.02	20.16
2011.11	1226.42	26.01	86.96	226.23	2011.87	2.01	1355.15	28.74	96.09	20.35
2011.12	1243.32	26.43	86.95	225.672	2011.96	1.98	1377.22	29.28	96.31	20.52
2012.01	1300.58	26.74	87.48	226.665	2012.04	1.97	1434.34	29.49	96.48	21.21
2012.02	1352.49	27.04	88.01	227.663	2012.12	1.97	1485.05	29.69	96.64	21.8
2012.03	1389.24	27.35	88.54	229.392	2012.21	2.17	1513.9	29.8	96.49	22.05
2012.04	1386.43	27.67	88.33	230.085	2012.29	2.05	1506.29	30.07	95.97	21.78
2012.05	1341.27	28	88.13	229.815	2012.37	1.8	1458.94	30.45	95.86	20.94
2012.06	1323.48	28.32	87.92	229.478	2012.46	1.62	1441.7	30.85	95.77	20.55
2012.07	1359.78	28.74	87.45	229.104	2012.54	1.53	1483.66	31.36	95.41	21
2012.08	1403.45	29.17	86.97	230.379	2012.62	1.68	1522.83	31.65	94.37	21.41
2012.09	1443.42	29.59	86.5	231.407	2012.71	1.72	1559.25	31.96	93.44	21.78
2012.1	1437.82	30.14	86.5	231.317	2012.79	1.75	1553.8	32.57	93.48	21.58
2012.11	1394.51	30.7	86.51	230.221	2012.87	1.65	1514.17	33.33	93.93	20.9
2012.12	1422.29	31.25	86.51	229.601	2012.96	1.72	1548.51	34.02	94.19	21.24
2013.01	1480.4	31.54	86.91	230.28	2013.04	1.91	1607.02	34.23	94.34	21.9
2013.02	1512.31	31.82	87.3	232.166	2013.12	1.98	1628.32	34.26	94	22.05
2013.03	1550.83	32.11	87.7	232.773	2013.21	1.96	1665.45	34.48	94.18	22.42
2013.04	1570.7	32.5	88.78	232.531	2013.29	1.76	1688.54	34.93	95.44	22.6
2013.05	1639.84	32.88	89.87	232.945	2013.37	1.93	1759.73	35.29	96.44	23.41
2013.06	1618.77	33.27	90.95	233.504	2013.46	2.3	1732.96	35.62	97.37	22.93
2013.07	1668.68	33.65	92.09	233.596	2013.54	2.58	1785.69	36.01	98.55	23.49
2013.08	1670.09	34.02	93.23	233.877	2013.62	2.74	1785.05	36.37	99.65	23.36
2013.09	1687.17	34.4	94.37	234.149	2013.71	2.81	1801.21	36.73	100.75	23.44
2013.1	1720.03	34.6	96.31	233.546	2013.79	2.62	1841.04	37.03	103.09	23.83
2013.11	1783.54	34.79	98.26	233.069	2013.87	2.72	1912.92	37.32	105.38	24.64
2013.12	1807.78	34.99	100.2	233.049	2013.96	2.9	1939.09	37.53	107.48	24.86
2014.01	1822.36	35.4	100.42	233.916	2014.04	2.86	1947.48	37.83	107.31	24.86
2014.02	1817.04	35.82	100.63	234.781	2014.12	2.71	1934.64	38.13	107.15	24.59
2014.03	1863.52	36.23	100.85	236.293	2014.21	2.72	1971.43	38.33	106.69	24.96
2014.04	1864.26	36.61	101.61	237.072	2014.29	2.71	1965.73	38.61	107.14	24.79
2014.05	1889.77	37	102.36	237.9	2014.37	2.56	1985.7	38.87	107.56	24.94
2014.06	1947.09	37.38	103.12	238.343	2014.46	2.6	2042.13	39.2	108.15	25.56
2014.07	1973.1	37.75	104.07	238.25	2014.54	2.54	2070.21	39.61	109.19	25.82
2014.08	1961.53	38.12	105.01	237.852	2014.62	2.42	2061.52	40.06	110.37	25.62
2014.09	1993.23	38.49	105.96	238.031	2014.71	2.53	2093.26	40.42	111.28	25.92
2014.1	1937.27	38.81	104.74	237.433	2014.79	2.3	2039.61	40.86	110.28	25.16
2014.11	2044.57	39.12	103.53	236.151	2014.87	2.33	2164.27	41.41	109.59	26.61
2014.12	2054.27	39.44	102.31	234.812	2014.96	2.21	2186.94	41.99	108.92	26.79
2015.01	2028.18	39.9	101.29	233.707	2015.04	1.88	2169.37	42.67	108.34	26.49
2015.02	2082.2	40.35	100.27	234.722	2015.12	1.98	2217.52	42.98	106.79	27
2015.03	2079.99	40.81	99.25	236.119	2015.21	2.04	2202.06	43.21	105.07	26.73
2015.04	2094.86	41.12	97.8	236.599	2015.29	1.94	2213.3	43.44	103.33	26.79
2015.05	2111.94	41.43	96.36	237.805	2015.37	2.2	2220.03	43.55	101.29	26.81
2015.06	2099.29	41.74	94.91	238.638	2015.46	2.36	2199.03	43.72	99.42	26.5
2015.07	2094.14	42	93.49	238.654	2015.54	2.32	2193.49	43.99	97.93	26.38
2015.08	2039.87	42.25	92.08	238.316	2015.62	2.17	2139.68	44.32	96.58	25.69
2015.09	1944.41	42.51	90.66	237.945	2015.71	2.17	2042.73	44.66	95.24	24.5
2015.1	2024.81	42.8	89.28	237.838	2015.79	2.07	2128.15	44.99	93.84	25.49
2015.11	2080.62	43.1	87.91	237.336	2015.87	2.26	2191.43	45.39	92.59	26.23
2015.12	2054.08	43.39	86.53	236.525	2015.96	2.24	2170.9	45.86	91.45	25.97
2016.01	1918.6	43.55	86.5	236.916	2016.04	2.09	2024.36	45.95	91.27	24.21
2016.02	1904.42	43.72	86.47	237.111	2016.12	1.78	2007.75	46.09	91.16	24
2016.03	2021.95	43.88	86.44	238.132	2016.21	1.89	2122.52	46.06	90.74	25.37
2016.04	2075.54	44.07	86.6	239.261	2016.29	1.81	2168.49	46.05	90.48	25.92
2016.05	2065.55	44.27	86.76	240.229	2016.37	1.81	2149.36	46.06	90.28	25.69
2016.06	2083.89	44.46	86.92	241.018	2016.46	1.64	2161.34	46.11	90.15	25.84
2016.07	2148.9	44.65	87.64	240.628	2016.54	1.5	2232.38	46.38	91.05	26.69
2016.08	2170.95	44.84	88.37	240.849	2016.62	1.56	2253.22	46.54	91.72	26.95
2016.09	2157.69	45.03	89.09	241.428	2016.71	1.63	2234.09	46.62	92.24	26.73
2016.1	2143.02	45.25	90.91	241.729	2016.79	1.76	2216.14	46.8	94.01	26.53
2016.11	2164.99	45.48	92.73	241.353	2016.87	2.14	2242.34	47.1	96.04	26.85
2016.12	2246.63	45.7	94.55	241.432	2016.96	2.49	2326.14	47.32	97.9	27.87
2017.01	2275.12	45.93	96.46	242.839	2017.04	2.43	2341.99	47.28	99.3	28.06
2017.02	2329.91	46.15	98.38	243.603	2017.12	2.42	2390.87	47.36	100.95	28.66
2017.03	2366.82	46.38	100.29	243.801	2017.21	2.48	2426.77	47.55	102.83	29.09
2017.04	2359.31	46.66	101.53	244.524	2017.29	2.3	2411.92	47.7	103.8	28.9
2017.05	2395.35	46.94	102.78	244.733	2017.37	2.3	2446.67	47.95	104.98	29.31
2017.06	2433.99	47.22	104.02	244.955	2017.46	2.19	2483.88	48.19	106.15	29.75
2017.07	2454.1	47.54	105.04	244.786	2017.54	2.32	2506.13	48.54	107.27	30
2017.08	2456.22	47.85	106.06	245.519	2017.62	2.21	2500.81	48.72	107.99	29.91
2017.09	2492.84	48.17	107.08	246.819	2017.71	2.2	2524.73	48.79	108.45	30.17
2017.1	2557	48.42	108.01	246.663	2017.79	2.36	2591.35	49.07	109.46	30.92
2017.11	2593.61	48.68	108.95	246.669	2017.87	2.35	2628.38	49.33	110.41	31.3
2017.12	2664.34	48.93	109.88	246.524	2017.96	2.4	2701.65	49.62	111.42	32.09
2018.01	2789.8	49.29		247.867	2018.04	2.58	2813.54	49.71		33.31
2018.02	2705.16	49.64		248.991	2018.12	2.86	2715.86	49.84		32.12
2018.03	2702.77	50		249.554	2018.21	2.84	2707.34	50.08		31.99
2018.04	2653.63			249.836	2018.29	2.87	2655.12			31.33
2018.05	2654.8			249.976	2018.37	2.98	2654.8			31.27
